budget,genres,original_language,revenue,runtime,title,director
0.0,['Drama'],en,0.0,98.0,Nowhere Boy,['Sam Taylor-Johnson']
1800000.0,['Drama'],en,8000000.0,125.0,A Streetcar Named Desire,['Elia Kazan']
1800000.0,"['Drama', 'Comedy', 'War']",en,9440272.0,95.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,['Stanley Kubrick']
1800000.0,"['Drama', 'Romance']",es,0.0,118.0,The Crime of Padre Amaro,['Carlos Carrera']
1800000.0,"['Drama', 'Fantasy']",en,21107746.0,93.0,Beasts of the Southern Wild,['Benh Zeitlin']
1700000.0,"['Action', 'Science Fiction']",en,8844595.0,93.0,Battle for the Planet of the Apes,['J. Lee Thompson']
1800000.0,"['Drama', 'Music']",en,41967.0,109.0,Songcatcher,['Maggie Greenwald']
2000000.0,"['Drama', 'Thriller']",en,841733.0,109.0,Higher Ground,['Vera Farmiga']
150000000.0,"['Comedy', 'Romance']",ta,0.0,155.0,Vaalu,['Vijay Chandar']
1500000.0,"['Comedy', 'Documentary']",en,118294.0,90.0,The Greatest Movie Ever Sold,['Morgan Spurlock']
1800000.0,['Comedy'],en,673.0,93.0,Ed and His Dead Mother,['Jonathan Wacks']
1800000.0,"['Adventure', 'Drama', 'Foreign']",en,0.0,108.0,Travellers and Magicians,['Khyentse Norbu']
1800000.0,['Western'],en,6800000.0,114.0,Hang 'em High,['Ted Post']
0.0,"['Crime', 'Drama']",en,0.0,87.0,Deadline - U.S.A.,['Richard Brooks']
0.0,"['Horror', 'Thriller']",en,0.0,100.0,Sublime,['Tony Krantz']
0.0,"['Thriller', 'Comedy', 'Horror']",en,5204.0,87.0,A Beginner's Guide to Snuff,['Mitchell Altieri']
1800000.0,"['Action', 'Science Fiction']",en,0.0,91.0,Independence Daysaster,['W.D. Hogan']
1800000.0,"['Comedy', 'Romance']",en,0.0,111.0,Dysfunctional Friends,['Corey Grant']
1530000.0,"['Action', 'Drama', 'Thriller']",de,7267585.0,81.0,Run Lola Run,['Tom Tykwer']
500000.0,"['Drama', 'Horror', 'Thriller', 'Romance']",en,150277.0,93.0,May,['Lucky McKee']
2000000.0,"['Adventure', 'Family']",en,0.0,90.0,Against the Wild,['Richard Boddington']
0.0,['Drama'],es,23311391.0,5.0,Under the Same Moon,['Patricia Riggen']
1700000.0,"['Action', 'Science Fiction']",en,9700000.0,88.0,Conquest of the Planet of the Apes,['J. Lee Thompson']
1700000.0,"['Drama', 'Thriller']",en,43368779.0,131.0,In the Bedroom,['Todd Field']
2000000.0,"['Thriller', 'Crime', 'Horror']",en,572809.0,108.0,I Spit on Your Grave,['Steven R. Monroe']
1700000.0,"['Comedy', 'Crime']",en,1943649.0,98.0,"Happy, Texas",['Mark Illsley']
1700000.0,"['Drama', 'Thriller', 'Romance']",en,0.0,86.0,My Summer of Love,['Paweł Pawlikowski']
1000000.0,"['Drama', 'Romance']",hi,4235151.0,104.0,The Lunchbox,['Ritesh Batra']
70000000.0,"['Drama', 'Romance']",en,228990976.0,104.0,Yes,['Sally Potter']
1644736.0,"['Comedy', 'Romance']",en,7433101.0,126.0,You Can't Take It With You,['Frank Capra']
1650000.0,"['War', 'Drama', 'Romance']",en,30500000.0,118.0,From Here to Eternity,['Fred Zinnemann']
1600000.0,['Western'],en,5400000.0,103.0,She Wore a Yellow Ribbon,['John Ford']
0.0,"['Drama', 'Music']",en,997949.0,102.0,Grace Unplugged,['Brad J. Silverman']
2000000.0,"['Comedy', 'Drama']",en,2184633.0,84.0,Foolish,['Dave Meyers']
0.0,"['Drama', 'Crime', 'Thriller']",en,1166406.0,105.0,N-Secure,['David M. Matthews']
1300000.0,"['Drama', 'Comedy', 'Romance']",ar,0.0,95.0,Caramel,['Nadine Labaki']
1600000.0,"['Thriller', 'Horror']",en,0.0,89.0,Out of the Dark,['Lluís Quílez']
0.0,"['Drama', 'Romance']",he,0.0,126.0,The Bubble,['Eytan Fox']
1600000.0,"['Crime', 'Drama', 'Mystery']",en,4420000.0,113.0,The Conversation,['Francis Ford Coppola']
70000000.0,['Romance'],hi,0.0,144.0,Dil Jo Bhi Kahey...,['Romesh Sharma']
8000000.0,"['Crime', 'Drama', 'Romance']",fr,1214006.0,123.0,Mississippi Mermaid,['François Truffaut']
1650000.0,"['Drama', 'Mystery']",en,2580.0,111.0,I Love Your Work,['Adam Goldberg']
1500000.0,['Horror'],en,30553394.0,93.0,Cabin Fever,['Travis Zariwny']
2000000.0,['Comedy'],en,22179430.0,108.0,Waitress,['Adrienne Shelly']
1500000.0,['Action'],en,11806119.0,92.0,Bloodsport,['Newt Arnold']
1500000.0,"['Comedy', 'Drama']",en,9600000.0,129.0,Mr. Smith Goes to Washington,['Frank Capra']
1500000.0,"['Drama', 'Crime']",en,7412216.0,91.0,Kids,['Larry Clark']
1500000.0,"['Comedy', 'Drama']",en,11098131.0,81.0,The Squid and the Whale,['Noah Baumbach']
1000000.0,['Comedy'],en,10013424.0,97.0,Kissing Jessica Stein,['Charles Herman-Wurmfeld']
10000000.0,"['Action', 'Drama']",en,0.0,90.0,Kickboxer: Vengeance,['John Stockwell']
1500000.0,"['Drama', 'Mystery', 'Thriller']",en,7000000.0,111.0,Spellbound,['Alfred Hitchcock']
2000000.0,"['Drama', 'Mystery']",en,0.0,103.0,Exotica,['Atom Egoyan']
1500000.0,"['Romance', 'Comedy', 'Crime', 'Drama']",en,2375097.0,110.0,Buffalo '66,['Vincent Gallo']
1500000.0,"['Horror', 'Thriller']",en,97009150.0,103.0,Insidious,['James Wan']
1500000.0,"['Comedy', 'Crime', 'Science Fiction', 'Thriller']",en,2300000.0,92.0,Repo Man,['Alex Cox']
1500000.0,"['Crime', 'Drama', 'Thriller']",es,0.0,114.0,Nine Queens,['Fabián Bielinsky']
0.0,['Documentary'],en,0.0,101.0,The Gatekeepers,['Dror Moreh']
1500000.0,['Drama'],en,712294.0,111.0,The Ballad of Jack and Rose,['Rebecca Miller']
1500000.0,"['Comedy', 'Romance']",en,3566225.0,104.0,The To Do List,['Maggie Carey']
1500000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,418961.0,96.0,Killing Zoe,['Roger Avary']
1500000.0,['Drama'],en,416925.0,98.0,The Believer,['Henry Bean']
0.0,"['Drama', 'Romance']",en,14247.0,107.0,Snow Angels,['David Gordon Green']
375000.0,"['Thriller', 'Action', 'Horror']",en,0.0,93.0,Unsullied,['Simeon Rice']
1500000.0,"['Horror', 'Mystery']",en,373967.0,100.0,Session 9,['Brad Anderson']
1500000.0,"['Comedy', 'Romance']",en,12317.0,80.0,I Want Someone to Eat Cheese With,['Jeff Garlin']
0.0,['Drama'],en,139835.0,94.0,Mooz-lum,['Qasim Basir']
1500000.0,"['Comedy', 'Horror']",en,0.0,93.0,Hatchet,['Adam Green']
1.0,"['Drama', 'Comedy']",en,8500000.0,87.0,Modern Times,['Charlie Chaplin']
1500000.0,"['Drama', 'Family', 'Comedy']",en,61613.0,91.0,Stolen Summer,['Pete Jones']
1500000.0,"['Comedy', 'Horror']",en,173066.0,86.0,My Name Is Bruce,['Bruce Campbell']
1500000.0,['Comedy'],en,92362.0,90.0,The Salon,['Mark Brown']
1500000.0,['Comedy'],en,105943.0,98.0,Road Hard,"['Adam Carolla', 'Kevin Hench']"
1500000.0,"['Drama', 'Romance']",en,0.0,108.0,Forty Shades of Blue,['Ira Sachs']
1200000.0,"['Drama', 'History', 'War']",en,0.0,90.0,Amigo,['John Sayles']
1500000.0,"['Horror', 'Mystery', 'Science Fiction']",en,32000.0,93.0,Pontypool,['Bruce McDonald']
2000000.0,['Drama'],en,7298.0,90.0,Trucker,['James Mottern']
1.0,"['Romance', 'Comedy', 'Drama']",en,0.0,93.0,Me You and Five Bucks,[]
1500000.0,"['Horror', 'Thriller']",en,1165882.0,101.0,The Lords of Salem,['Rob Zombie']
350000.0,"['Horror', 'Comedy', 'Thriller']",en,0.0,107.0,Housebound,['Gerard Johnstone']
1500000.0,['Documentary'],en,0.0,98.0,Wal-Mart: The High Cost of Low Price,['Robert Greenwald']
1500000.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Science Fiction']",en,0.0,86.0,Fetching Cody,['David Ray']
1500000.0,"['Drama', 'Comedy']",en,0.0,98.0,Last I Heard,['David Rodriguez']
5000000.0,"['Comedy', 'Drama']",en,0.0,112.0,Closer to the Moon,['Nae Caranfil']
1500000.0,['Science Fiction'],en,1500000.0,82.0,Mutant World,['David Winning']
2000000.0,"['Comedy', 'Family', 'Drama']",en,14867.0,102.0,Growing Up Smith,['Frank Lotito']
0.0,"['Thriller', 'Action', 'Crime']",en,0.0,60.0,Checkmate,['Timothy Woodward Jr.']
1500000.0,"['Drama', 'Mystery', 'Horror', 'Thriller']",de,0.0,60.0,#Horror,['Tara Subkoff']
200000.0,"['Action', 'Horror', 'Thriller']",en,0.0,93.0,Wind Walkers,['Russell Friedenberg']
1488423.0,"['Fantasy', 'Animation', 'Family']",en,184925486.0,83.0,Snow White and the Seven Dwarfs,['David Hand']
1400000.0,"['Drama', 'Foreign']",es,0.0,106.0,The Holy Girl,['Lucrecia Martel']
1455000.0,['Western'],en,2620000.0,113.0,Shalako,['Edward Dmytryk']
1400000.0,"['Adventure', 'Comedy', 'Horror']",en,0.0,94.0,Incident at Loch Ness,['Zak Penn']
2000000.0,['Drama'],en,0.0,101.0,The Dog Lover,['Alex Ranarivelo']
3150000.0,"['Horror', 'Thriller']",en,0.0,101.0,GirlHouse,"['Jon Knautz', 'Trevor Matthews']"
0.0,"['Drama', 'Crime', 'Thriller']",fr,0.0,76.0,The Blue Room,['Mathieu Amalric']
1400000.0,"['Thriller', 'Horror']",en,0.0,97.0,House at the End of the Drive,['David Worth']
48000000.0,"['Family', 'Adventure', 'Comedy', 'Science Fiction', 'Crime']",en,411348924.0,126.0,Batman,['Leslie H. Martinson']
1350000.0,"['Comedy', 'Crime']",en,3897569.0,105.0,"Lock, Stock and Two Smoking Barrels",['Guy Ritchie']
0.0,['Western'],en,0.0,28.0,The Ballad of Gregorio Cortez,['Robert M. Young']
1300000.0,['Drama'],da,0.0,101.0,The Celebration,['Thomas Vinterberg']
1300000.0,"['Comedy', 'Drama']",en,39830.0,95.0,Trees Lounge,['Steve Buscemi']
1300000.0,['Drama'],vi,639000.0,135.0,Journey from the Fall,['Ham Tran']
0.0,['Drama'],en,619042.0,100.0,The Basket,['Rich Cowan']
1500000.0,"['Horror', 'Comedy']",en,1632.0,90.0,Eddie: The Sleepwalking Cannibal,['Boris Rodriguez']
0.0,"['Drama', 'Action']",ky,0.0,135.0,Queen of the Mountains,['Sadyk Sher-Niyaz']
1750000.0,['Science Fiction'],en,0.0,88.0,Def-Con 4,"['Paul Donovan', 'Digby Cook']"
1000000.0,"['Action', 'Comedy']",en,19539.0,85.0,The Hebrew Hammer,['Jonathan Kesselman']
1500000.0,"['Comedy', 'Romance']",en,0.0,122.0,Neal 'n' Nikki,['Arjun Sablok']
1300000.0,['Comedy'],en,0.0,82.0,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,['Craig Moss']
1300000.0,"['Drama', 'Horror', 'Romance']",en,0.0,103.0,Forget Me Not,['Tyler Oliver']
1288000.0,"['Drama', 'Mystery']",en,6000000.0,130.0,Rebecca,['Alfred Hitchcock']
1250000.0,"['Horror', 'Thriller']",en,21722776.0,87.0,Friday the 13th Part 2,['Steve Miner']
1250000.0,['Drama'],en,11000000.0,101.0,The Lost Weekend,['Billy Wilder']
1250000.0,"['Horror', 'Science Fiction']",en,3412497.0,88.0,C.H.U.D.,['Douglas Cheek']
427000.0,['Drama'],en,1478323.0,80.0,Filly Brown,"['Michael D. Olmos', 'Youssef Delara']"
15000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",en,0.0,87.0,The Lion of Judah,['Deryck Broom']
1250000.0,"['Crime', 'Drama', 'Thriller']",en,8500000.0,92.0,Niagara,['Henry Hathaway']
1250000.0,['Drama'],en,6000000.0,118.0,How Green Was My Valley,['John Ford']
1420000.0,"['Thriller', 'Comedy', 'Romance']",en,0.0,123.0,Da Sweet Blood of Jesus,['Spike Lee']
1200000.0,['Drama'],en,0.0,100.0,"Sex, Lies, and Videotape",['Steven Soderbergh']
1200000.0,"['Horror', 'Mystery', 'Crime']",en,103911669.0,103.0,Saw,['James Wan']
3000000.0,"['Comedy', 'Crime', 'Mystery']",en,18492362.0,100.0,Super Troopers,['Jay Chandrasekhar']
1300000.0,"['Action', 'Romance', 'Thriller']",en,8320.0,99.0,The Algerian,['Giovanni Zelko']
1300000.0,"['Comedy', 'Drama']",es,0.0,89.0,The Amazing Catfish,['Claudia Sainte-Luce']
7000000.0,"['Comedy', 'Drama', 'Romance']",hi,0.0,114.0,Monsoon Wedding,['Mira Nair']
1200000.0,"['Drama', 'Romance']",en,118170.0,111.0,You Can Count on Me,['Kenneth Lonergan']
1200000.0,"['Comedy', 'Mystery', 'Thriller']",en,7000000.0,99.0,The Trouble with Harry,['Alfred Hitchcock']
1200000.0,['Comedy'],en,2595216.0,85.0,But I'm a Cheerleader,['Jamie Babbit']
1200000.0,['Drama'],en,2861020.0,114.0,Home Run,['David Boyd']
1200000.0,"['Crime', 'Thriller']",en,14661007.0,99.0,Reservoir Dogs,['Quentin Tarantino']
2000000.0,"['Drama', 'Family', 'Fantasy']",en,0.0,88.0,The Blue Bird,['Walter Lang']
1200000.0,['Western'],it,6000000.0,161.0,"The Good, the Bad and the Ugly",['Sergio Leone']
4000000.0,['Drama'],pt,0.0,112.0,The Second Mother,['Anna Muylaert']
1200000.0,"['Drama', 'Comedy']",en,258653.0,108.0,Blue Like Jazz,['Steve Taylor']
1200000.0,"['Comedy', 'Music']",en,13684.0,88.0,Down & Out With The Dolls,[]
900000.0,['Documentary'],en,25000.0,97.0,"Pink Ribbons, Inc.",['Léa Pool']
1200000.0,['Comedy'],en,7826.0,85.0,Certifiably Jonathan,['James David Pasternak']
1500000.0,"['Drama', 'Romance']",fr,0.0,103.0,Desire,['Laurent Bouhnik']
0.0,"['Drama', 'Comedy']",en,0.0,140.0,The Blade of Don Juan,['Tom Sanchez']
0.0,"['Crime', 'Comedy', 'Drama', 'Adventure']",en,0.0,88.0,Grand Theft Parsons,['David Caffrey']
0.0,['Comedy'],en,0.0,86.0,Extreme Movie,"['Adam Jay Epstein', 'Andrew Jacobson']"
1200000.0,"['Action', 'Adventure', 'Drama', 'War']",en,2736000.0,115.0,The Charge of the Light Brigade,['Michael Curtiz']
0.0,"['Thriller', 'Horror']",en,0.0,44.0,Below Zero,['Justin Thomas Ostensen']
1200000.0,"['Horror', 'Mystery', 'Thriller']",en,0.0,84.0,Crowsnest,[]
2600000.0,"['Action', 'Adventure', 'Comedy']",en,2850263.0,91.0,Airborne,['Rob Bowman']
1200000.0,"['Action', 'Adventure']",en,0.0,97.0,Cotton Comes to Harlem,['Ossie Davis']
1200000.0,['Horror'],en,0.0,84.0,The Wicked Within,['Jay Alaimo']
750.0,['Horror'],en,0.0,10.0,Bleeding Hearts,['Dylan Bank']
3000000.0,['Comedy'],en,18637690.0,94.0,Waiting...,['Rob McKittrick']
695393.0,"['Drama', 'Thriller', 'Crime']",en,0.0,90.0,Dead Man's Shoes,['Shane Meadows']
1100000.0,"['Comedy', 'Horror']",en,1400000.0,99.0,From a Whisper to a Scream,['Jeff Burr']
0.0,['Documentary'],en,11478.0,105.0,Sex With Strangers,[]
1600000.0,['Horror'],en,97077.0,73.0,Dracula: Pages from a Virgin's Diary,['Guy Maddin']
10000000.0,['Drama'],en,0.0,97.0,Faith Like Potatoes,['Regardt van den Bergh']
1100000.0,"['Fantasy', 'Science Fiction', 'Horror']",en,0.0,110.0,Beyond the Black Rainbow,['Panos Cosmatos']
1100000.0,"['Action', 'Thriller', 'Crime']",id,4105187.0,101.0,The Raid,['Gareth Evans']
1100000.0,"['Horror', 'Science Fiction', 'Action']",en,0.0,89.0,The Dead Undead,"['Matthew R. Anderson', 'Edward Conna']"
0.0,"['Horror', 'Documentary', 'Mystery']",en,0.0,76.0,The Vatican Exorcisms,['Joe Marino']
878000.0,"['Drama', 'Romance']",en,10462500.0,102.0,Casablanca,['Michael Curtiz']
1400000.0,"['Horror', 'Thriller']",en,0.0,87.0,Lake Mungo,['Joel Anderson']
1250000.0,"['Drama', 'Comedy', 'Romance']",hi,0.0,150.0,Rocket Singh: Salesman of the Year,['Shimit Amin']
1000000.0,"['Adventure', 'Drama', 'Science Fiction']",en,26831.0,89.0,Silent Running,['Douglas Trumbull']
1000000.0,['Drama'],en,117235147.0,119.0,Rocky,['John G. Avildsen']
1100000.0,['Drama'],en,0.0,91.0,The Sleepwalker,['Mona Lerche']
1000000.0,"['Adventure', 'Comedy', 'History', 'Romance']",en,37600000.0,128.0,Tom Jones,['Tony Richardson']
1000000.0,"['Horror', 'Thriller']",en,62882090.0,82.0,Unfriended,['Levan Gabriadze']
1300000.0,"['Crime', 'Drama']",en,28262574.0,114.0,Taxi Driver,['Martin Scorsese']
1000000.0,"['Drama', 'Horror']",en,17985893.0,91.0,The Howling,['Joe Dante']
950000.0,"['Adventure', 'Action', 'Thriller']",en,59600000.0,110.0,Dr. No,['Terence Young']
1000000.0,"['Horror', 'Thriller']",en,38390020.0,86.0,Chernobyl Diaries,['Bradley Parker']
1000000.0,['Horror'],en,14564027.0,94.0,Hellraiser,['Clive Barker']
5000000.0,['Drama'],en,23507567.0,121.0,God's Not Dead 2,['Harold Cronk']
1000000.0,"['Horror', 'Thriller']",en,10047674.0,90.0,Cry_Wolf,['Jeff Wadlow']
1000000.0,"['Adventure', 'Horror', 'Action', 'Science Fiction']",ja,10037390.0,107.0,Godzilla 2000,['Takao Okawara']
3500000.0,"['Drama', 'Romance']",en,16566240.0,112.0,Blue Valentine,['Derek Cianfrance']
1000000.0,['Drama'],en,13350369.0,103.0,Transamerica,['Duncan Tucker']
1000000.0,"['Thriller', 'Horror']",en,101758490.0,83.0,The Devil Inside,['William Brent Bell']
2090000.0,"['Comedy', 'Drama', 'Thriller']",en,40000000.0,109.0,Beyond the Valley of the Dolls,['Russ Meyer']
1000000.0,"['Drama', 'Action', 'Western', 'Music', 'Romance']",en,9000000.0,89.0,Love Me Tender,['Robert D. Webb']
1000000.0,['Documentary'],en,46243000.0,100.0,An Inconvenient Truth,['Davis Guggenheim']
1000000.0,"['Action', 'Drama', 'History', 'War']",en,7800000.0,100.0,Sands of Iwo Jima,['Allan Dwan']
0.0,"['Documentary', 'Music']",en,1488081.0,122.0,Shine a Light,['Martin Scorsese']
5000000.0,"['Action', 'Adventure', 'Horror', 'Thriller']",en,6833445.0,100.0,The Green Inferno,['Eli Roth']
0.0,"['Drama', 'Romance', 'Family']",en,0.0,45.0,Departure,['Andrew Steggall']
1000000.0,"['Drama', 'Romance', 'Comedy']",en,9138338.0,98.0,The Sessions,['Ben Lewin']
0.0,['Documentary'],en,60513.0,94.0,"Food, Inc.",['Robert Kenner']
1000000.0,['Drama'],en,1697130.0,107.0,October Baby,"['Andrew Erwin', 'Jon Erwin ']"
1000000.0,"['Comedy', 'Drama', 'Romance']",en,123055.0,104.0,Next Stop Wonderland,['Brad Anderson']
0.0,['Drama'],en,380691.0,93.0,The Skeleton Twins,['Craig Johnson']
0.0,"['Drama', 'Thriller']",en,137651.0,102.0,Martha Marcy May Marlene,['Sean Durkin']
0.0,"['Comedy', 'Romance']",en,77315.0,84.0,Obvious Child,['Gillian Robespierre']
1000000.0,['Drama'],en,70234.0,97.0,Frozen River,['Courtney Hunt']
1000000.0,"['Documentary', 'Music']",en,5892661.0,91.0,20 Feet from Stardom,['Morgan Neville']
1000000.0,"['Drama', 'Romance']",en,2057193.0,84.0,Two Girls and a Guy,['James Toback']
1000000.0,"['Comedy', 'Drama', 'Romance']",en,0.0,86.0,Walking and Talking,['Nicole Holofcener']
1000000.0,['Documentary'],en,1678874.0,92.0,Who Killed the Electric Car?,['Chris Paine']
1000000.0,"['Comedy', 'Drama', 'Romance']",en,1744858.0,94.0,The Broken Hearts Club: A Romantic Comedy,['Greg Berlanti']
1000000.0,"['Comedy', 'Horror', 'Thriller', 'Mystery', 'Fantasy']",en,35636.0,92.0,Bubba Ho-tep,['Don Coscarelli']
1.0,['Drama'],en,0.0,22.0,Slam,['Marc Levin']
1000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,852206.0,119.0,Brigham City,['Richard Dutcher']
1000000.0,"['Drama', 'Foreign', 'Romance']",hi,623791.0,170.0,Fiza,['Khalid Mohammed']
1000000.0,['Comedy'],en,210073.0,94.0,Orgazmo,['Trey Parker']
2500000.0,"['Drama', 'Romance']",en,46791.0,108.0,All the Real Girls,['David Gordon Green']
1000000.0,['Comedy'],en,31777.0,97.0,Dream with the Fishes,[]
1000000.0,['Drama'],en,464000.0,92.0,Blue Car,['Karen Moncrieff']
0.0,['Drama'],en,63461.0,100.0,Palo Alto,['Gia Coppola']
0.0,"['Crime', 'Drama']",he,0.0,124.0,Ajami,"['Scandar Copti', 'Yaron Shani']"
1000000.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",en,42808.0,88.0,Wristcutters: A Love Story,['Goran Dukic']
1000000.0,"['Science Fiction', 'Drama']",en,27652.0,106.0,I Origins,['Mike Cahill']
1000000.0,"['Comedy', 'Drama', 'Romance']",en,47693.0,79.0,The Battle of Shaker Heights,"['Kyle Rankin', 'Efram Potelle']"
1000000.0,['Documentary'],id,444575.0,115.0,The Act of Killing,"['Joshua Oppenheimer', 'Christine Cynn', 'Anonymous']"
1000000.0,['Documentary'],en,274661.0,106.0,Taxi to the Dark Side,['Alex Gibney']
1000000.0,['Documentary'],en,0.0,97.0,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,"['Paul Crowder', 'John Dower']"
0.0,['Drama'],en,21366.0,120.0,Guiana 1838,['Rohit Jagessar']
0.0,"['Comedy', 'Drama']",en,8517.0,90.0,Lisa Picard Is Famous,['Griffin Dunne']
1000000.0,"['Drama', 'Adventure', 'Documentary']",en,0.0,91.0,Antarctica: A Year on Ice,['Anthony Powell']
1000000.0,['Documentary'],en,0.0,93.0,A LEGO Brickumentary,"['Kief Davidson', 'Daniel Junge']"
1000000.0,"['Drama', 'Action']",en,49879.0,112.0,Hardflip,['Johnny Remo']
1500000.0,['Thriller'],en,0.0,160.0,Chocolate: Deep Dark Secrets,['Vivek Agnihotri']
900000.0,"['Mystery', 'Horror']",en,25195.0,95.0,The House of the Devil,['Ti West']
500000.0,"['Comedy', 'Thriller', 'Crime']",en,9388.0,93.0,The Perfect Host,['Nick Tomnay']
1000000.0,"['Comedy', 'Crime']",en,21210.0,88.0,Safe Men,['John Hamburg']
1000000.0,"['Romance', 'Drama', 'Crime']",en,6900.0,105.0,Speedway Junky,['Nickolas Perry']
0.0,"['Comedy', 'Drama']",en,4165.0,98.0,The Last Big Thing,['Dan Zukovic']
0.0,"['Action', 'Comedy']",en,0.0,114.0,The Specials,['Craig Mazin']
1000000.0,"['Comedy', 'Romance']",en,0.0,89.0,16 to Life,['Becky Smith']
1000000.0,"['Crime', 'Drama', 'Romance', 'Thriller']",en,10018.0,78.0,Alone With Her,['Eric Nicholas']
1000000.0,"['Drama', 'Science Fiction']",en,6964.0,97.0,Creative Control,['Benjamin Dickinson']
1000000.0,"['Drama', 'Fantasy', 'Science Fiction']",en,7202.0,81.0,Special,"['Hal Haberman', 'Jeremy Passmore']"
0.0,"['Comedy', 'Drama']",en,1370.0,96.0,Sparkler,['Darren Stein']
1000000.0,"['Action', 'Comedy', 'Science Fiction']",en,3700.0,97.0,The Helix... Loaded,[]
1000000.0,"['Drama', 'Action', 'Thriller']",en,0.0,88.0,In Her Line of Fire,['Brian Trenchard-Smith']
0.0,"['Comedy', 'Drama']",en,0.0,60.0,The Jimmy Show,['Frank Whaley']
1000000.0,"['Crime', 'Drama']",es,0.0,105.0,Heli,['Amat Escalante']
1000000.0,"['Family', 'Comedy']",en,0.0,143.0,Karachi se Lahore,[]
1000000.0,"['Drama', 'Romance']",en,0.0,77.0,Loving Annabelle,['Katherine Brooks']
1000000.0,"['Drama', 'Comedy']",en,0.0,94.0,Hits,['David Cross']
1000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,0.0,99.0,Jimmy and Judy,"['Randall Rubin', 'Jon Schroder']"
1000000.0,"['Comedy', 'Romance']",en,0.0,90.0,Frat Party,['Robert Bennett']
0.0,['Drama'],en,2531.0,114.0,The Party's Over,['Guy Hamilton']
0.0,['Drama'],en,0.0,50.0,Proud,['Mary Pat Kelly']
0.0,['Drama'],en,0.0,93.0,The Poker House,['Lori Petty']
1000000.0,['Drama'],en,0.0,90.0,Childless,['Charlie Levi']
500000.0,['Horror'],en,0.0,89.0,ZMD: Zombies of Mass Destruction,['Kevin Hamedani']
1000000.0,"['Horror', 'Thriller']",en,0.0,83.0,Snow White: A Deadly Summer,['David DeCoteau']
0.0,"['Romance', 'Drama']",es,0.0,96.0,Hidden Away,['Mikel Rueda']
1000000.0,"['Comedy', 'Drama', 'Romance']",de,0.0,90.0,My Last Day Without You,['Stefan C. Schaefer']
