budget,genres,original_language,revenue,runtime,title,director
5000000,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",en,0,88.0,Yoga Hosers,['Kevin Smith']
0,"['Horror', 'Action']",en,0,97.0,Navy Seals vs. Zombies,['Stanton Barrett']
0,"['Comedy', 'Drama']",cs,0,120.0,I Served the King of England,['Jiří Menzel']
5000000,"['Drama', 'Comedy']",de,17872796,99.0,Soul Kitchen,['Fatih Akin']
1000000,['Drama'],en,24475416,135.0,Sling Blade,['Billy Bob Thornton']
4798235,"['Horror', 'Thriller']",en,209696,107.0,The Awakening,['Nick Murphy ']
4800000,['Horror'],en,80578934,94.0,Hostel,['Eli Roth']
0,"['Comedy', 'Drama']",en,0,94.0,A Cock and Bull Story,['Michael Winterbottom']
5000000,"['Thriller', 'Drama']",en,3099314,120.0,Take Shelter,['Jeff Nichols']
0,"['Horror', 'Thriller']",en,0,112.0,Lady in White,['Frank LaLoggia']
0,"['Drama', 'Comedy']",en,0,98.0,Driving Lessons,['Jeremy Brock']
5000000,['Comedy'],en,0,81.0,Let's Kill Ward's Wife,['Scott Foley']
4700000,['Horror'],en,8025872,101.0,The Texas Chainsaw Massacre 2,['Tobe Hooper']
4638783,['Western'],en,11000000,106.0,Pat Garrett & Billy the Kid,['Sam Peckinpah']
4800000,"['Drama', 'Thriller', 'Crime']",en,10337387,90.0,Only God Forgives,['Nicolas Winding Refn']
0,"['Drama', 'Romance']",fr,0,80.0,Camping Sauvage,"['Christophe Ali', 'Nicolas Bonilauri']"
4,"['Comedy', 'Romance']",en,0,83.0,Without Men,['Gabriela Tagliavini']
0,"['Drama', 'Family']",en,0,105.0,Dear Frankie,['Shona Auerbach']
0,"['Action', 'Comedy', 'Drama', 'Western']",en,0,89.0,All Hat,['Leonard Farlinger']
4600000,"['Drama', 'Comedy', 'Romance']",fr,0,100.0,The Names of Love,['Michel Leclerc']
4700000,"['Drama', 'Comedy']",en,0,92.0,Treading Water,['Analeine Cal y Mayor']
4600000,['Drama'],en,0,97.0,Savage Grace,['Tom Kalin']
0,['Drama'],en,0,103.0,Out of the Blue,['Robert Sarkies']
4500000,"['Comedy', 'Crime']",en,146198896,96.0,Police Academy,['Hugh Wilson']
4500000,"['Romance', 'Adventure', 'Drama']",en,58853106,104.0,The Blue Lagoon,['Randal Kleiser']
6000000,"['Comedy', 'Drama', 'Romance']",en,254700832,117.0,Four Weddings and a Funeral,['Mike Newell']
4500000,['Comedy'],en,27092880,90.0,Fast Times at Ridgemont High,['Amy Heckerling']
4500000,"['Adventure', 'Drama']",en,10400000,116.0,Moby Dick,['John Huston']
15000000,"['Crime', 'Drama']",en,13060843,135.0,25th Hour,['Spike Lee']
4500000,"['Crime', 'Drama', 'Romance', 'Thriller']",en,7011317,108.0,Bound,"['Lilly Wachowski', 'Lana Wachowski']"
4500000,"['Crime', 'Drama']",en,7390108,102.0,Requiem for a Dream,['Darren Aronofsky']
0,"['Music', 'Romance']",en,0,96.0,State Fair,['Walter Lang']
0,"['Drama', 'Foreign', 'Romance']",es,0,115.0,Tango,['Carlos Saura']
4500000,['Drama'],en,0,123.0,Salvador,['Oliver Stone']
5000000,['Comedy'],en,10429707,98.0,Moms' Night Out,"['Jon Erwin', 'Andrew Erwin']"
6000000,"['Fantasy', 'Drama', 'Mystery']",en,1270522,113.0,Donnie Darko,['Richard Kelly']
0,"['Action', 'Comedy', 'Foreign']",en,0,105.0,Saving Private Perez,['Beto Gómez']
4500000,"['Drama', 'Foreign', 'History']",nl,0,122.0,Character,['Mike van Diem']
2000000,"['Comedy', 'Crime', 'Drama']",en,0,101.0,Spun,['Jonas Åkerlund']
4500000,"['Comedy', 'Drama']",en,744816,97.0,Life During Wartime,['Todd Solondz']
0,"['Drama', 'Thriller']",ko,23803308,115.0,Sympathy for Lady Vengeance,['Park Chan-wook']
0,['Drama'],fr,0,120.0,Mozart's Sister,['René Féret']
0,"['Comedy', 'Drama']",en,0,99.0,Mean Machine,['Barry Skolnick']
4500000,"['Action', 'Crime', 'Thriller']",cn,0,110.0,Exiled,['Johnnie To']
0,"['Adventure', 'Action', 'Western']",en,623528,98.0,Blackthorn,['Mateo Gil']
0,"['Crime', 'Drama']",sv,0,109.0,Lilya 4-ever,['Lukas Moodysson']
4500000,"['Drama', 'Horror', 'Mystery', 'Thriller']",en,3606395,104.0,After.Life,['Agnieszka Wojtowicz-Vosloo']
0,"['Comedy', 'Drama', 'Thriller']",en,0,134.0,Fugly,['Kabir Sadanand']
3000000,['Drama'],en,108981275,133.0,One Flew Over the Cuckoo's Nest,['Miloš Forman']
4400000,"['Comedy', 'Horror']",en,0,85.0,R.L. Stine's Monsterville: The Cabinet of Souls,['Peter DeLuise']
0,['Comedy'],en,0,86.0,Silent Movie,['Mel Brooks']
4500000,"['Thriller', 'Action', 'Drama', 'History']",hi,32000000,126.0,Airlift,['Raja Menon']
0,"['Drama', 'Family']",en,0,199.0,Anne of Green Gables,['Kevin Sullivan']
0,"['Adventure', 'Action']",en,0,103.0,Falcon Rising,['Ernie Barbarash']
3730500,"['Action', 'Drama', 'Crime']",en,6294161,112.0,The Sweeney,['Nick Love']
5000000,"['Crime', 'Drama', 'Thriller']",en,0,89.0,Sexy Beast,['Jonathan Glazer']
0,"['Drama', 'Thriller', 'Crime']",sv,0,124.0,Easy Money,['Daniel Espinosa']
8000000,"['Drama', 'Family']",en,41400000,101.0,Whale Rider,['Niki Caro']
3250000,"['Drama', 'Family', 'Foreign']",en,0,133.0,Paa,[]
0,"['Thriller', 'Mystery', 'Science Fiction']",de,0,120.0,Cargo,"['Ivan Engler', 'Ralph Etter']"
4200000,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']",en,0,98.0,High School Musical,['Kenny Ortega']
0,"['Drama', 'Romance', 'Foreign']",en,0,93.0,Love and Death on Long Island,['Richard Kwietniowski']
4200000,"['Fantasy', 'Action', 'Thriller']",ru,32000000,114.0,Night Watch,['Timur Bekmambetov']
3705538,"['Romance', 'Crime', 'Drama', 'Thriller']",en,62548947,112.0,The Crying Game,['Neil Jordan']
4000000,['Comedy'],en,125728258,94.0,Porky's,['Bob Clark']
4000000,"['Horror', 'Science Fiction']",en,0,90.0,Survival of the Dead,['George A. Romero']
114000,['Horror'],en,30000000,96.0,Night of the Living Dead,['George A. Romero']
4000000,['Drama'],en,119723856,102.0,Lost in Translation,['Sofia Coppola']
4000000,"['Comedy', 'Drama', 'Romance']",en,38251425,93.0,Annie Hall,['Woody Allen']
4000000,"['Action', 'Drama', 'Romance']",en,36000000,152.0,The Greatest Show on Earth,['Cecil B. DeMille']
4000000,"['Drama', 'Romance']",en,44909486,111.0,Monster's Ball,['Marc Forster']
4000000,['Horror'],en,187112,95.0,Maggie,['Henry Hobson']
3600000,"['Drama', 'Romance']",en,49800000,112.0,Leaving Las Vegas,['Mike Figgis']
4500000,"['Horror', 'Comedy']",en,0,86.0,Hansel and Gretel Get Baked,['Duane Journey']
4000000,"['Romance', 'Drama', 'Comedy']",en,0,105.0,The Front Page,['Billy Wilder']
4000000,['Thriller'],en,52425855,91.0,The Boy Next Door,['Rob Cohen']
4000000,['Drama'],en,14400000,105.0,Trapeze,['Carol Reed']
3500000,"['Comedy', 'Drama']",en,34705850,106.0,The Kids Are All Right,['Lisa Cholodenko']
4000000,"['Action', 'Horror', 'Science Fiction', 'Thriller']",en,13008928,94.0,They Live,['John Carpenter']
4000000,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",en,11744471,172.0,The Great Escape,['John Sturges']
0,['Documentary'],en,10000000,109.0,What the #$*! Do We (K)now!?,"['William Arntz', 'Betsy Chasse']"
5000000,"['Horror', 'Thriller']",en,15179302,88.0,The Last Exorcism Part II,['Ed Gass-Donnelly']
4000000,['Drama'],en,44349000,164.0,Boyhood,['Richard Linklater']
4000000,"['Comedy', 'Mystery']",en,31584901,96.0,Scoop,['Woody Allen']
7000000,"['Action', 'Comedy']",en,10229331,93.0,The Wash,['DJ Pooh']
6000000,"['Action', 'Comedy', 'Romance']",en,9000000,82.0,3 Strikes,['DJ Pooh']
32000000,"['Drama', 'Romance']",en,0,101.0,The Cooler,['Wayne Kramer']
4000000,"['Drama', 'Action', 'Romance']",en,8200000,124.0,The Misfits,['John Huston']
0,"['Drama', 'Thriller']",en,0,91.0,The Night Listener,['Patrick Stettner']
0,"['Comedy', 'Crime']",en,0,82.0,The Jerky Boys,['James Melkonian']
0,"['Horror', 'Drama', 'Thriller']",es,44000000,105.0,The Orphanage,['Juan Antonio Bayona']
0,"['Comedy', 'Horror']",en,0,87.0,A Haunted House 2,['Michael Tiddes']
4000000,"['Comedy', 'Drama', 'Romance']",en,0,110.0,The Rules of Attraction,['Roger Avary']
4000000,"['Action', 'Drama', 'Mystery', 'Thriller']",en,6000000,143.0,Topaz,['Alfred Hitchcock']
4000000,"['Comedy', 'Crime']",en,4630045,84.0,Let's Go to Prison,['Bob Odenkirk']
4000000,"['Crime', 'Comedy']",en,4300000,98.0,Four Rooms,"['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino']"
4000000,"['Comedy', 'Drama', 'Romance']",en,9304609,104.0,Secretary,['Steven Shainberg']
0,['Documentary'],en,0,96.0,The Real Cancun,['Rick de Oliveira']
4000000,['Drama'],en,3468572,110.0,Talk Radio,['Oliver Stone']
0,"['Music', 'Comedy']",en,0,84.0,Waiting for Guffman,['Christopher Guest']
0,"['Comedy', 'Romance']",en,0,94.0,Love Stinks,['Jeff Franklin']
4000000,"['Comedy', 'Crime', 'Thriller', 'Romance']",en,2426851,90.0,You Kill Me,['John Dahl']
0,"['Comedy', 'Drama']",en,1919197,96.0,Thumbsucker,['Mike Mills']
4000000,"['Horror', 'Action', 'Thriller']",en,1104682,88.0,Red State,['Kevin Smith']
4000000,['Fantasy'],en,866999,101.0,Mirrormask,['Dave McKean']
4000000,"['Drama', 'Documentary']",en,0,102.0,Samsara,['Ron Fricke']
0,"['Fantasy', 'Adventure']",en,0,87.0,The Barbarians,['Ruggero Deodato']
0,"['Drama', 'Romance']",en,1406224,83.0,The Art of Getting By,['Gavin Wiesen']
0,"['Thriller', 'Drama']",en,0,103.0,Zipper,['Mora Stephens']
0,"['Comedy', 'Drama', 'Thriller']",en,0,99.0,Poolhall Junkies,['Mars Callahan']
4000000,['Drama'],en,0,106.0,The Loss of Sexual Innocence,['Mike Figgis']
0,"['Drama', 'Fantasy']",en,641100,115.0,Holy Motors,['Leos Carax']
4000000,['Drama'],en,2365467,118.0,Joe,['David Gordon Green']
3000000,"['Crime', 'Comedy', 'Romance']",en,302204,109.0,Shooting Fish,['Stefan Schwartz']
1300000,"['Crime', 'Drama', 'Horror', 'Thriller']",en,354704,102.0,Prison,['Renny Harlin']
1500000,['Comedy'],en,0,95.0,Psycho Beach Party,['Robert Lee King']
0,"['Comedy', 'Foreign']",en,0,87.0,The Big Tease,['Kevin Allen']
4000000,['Drama'],en,0,119.0,"Guten Tag, Ramón",['Jorge Ramírez Suárez']
9500000,"['Crime', 'Drama', 'Thriller']",en,120000,104.0,Trust,['David Schwimmer']
0,"['Comedy', 'Crime']",en,0,103.0,An Everlasting Piece,['Barry Levinson']
0,"['Comedy', 'Romance']",en,0,93.0,Among Giants,['Sam Miller']
16000000,['Drama'],en,318982,100.0,Adore,['Anne Fontaine']
4000000,"['Drama', 'Romance']",en,0,100.0,The Velocity of Gary,['Dan Ireland']
4000000,['Drama'],es,146402,113.0,Mondays in the Sun,['Fernando León de Aranoa']
650000,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",en,33245,98.0,Stake Land,['Jim Mickle']
0,['Drama'],en,0,92.0,The Last Time I Committed Suicide,['Stephen T. Kay']
0,['Drama'],pt,0,106.0,Futuro Beach,['Karim Aïnouz']
4000000,"['Comedy', 'Drama']",en,355688,119.0,Another Happy Day,['Sam Levinson']
4000000,"['Adventure', 'Action', 'Thriller', 'Crime']",en,25345000,99.0,A Lonely Place to Die,['Julian Gilbey']
0,"['Comedy', 'Fantasy', 'Science Fiction']",en,0,90.0,Nothing,['Vincenzo Natali']
0,['Drama'],ru,4037782,120.0,The Geographer Drank His Globe Away,['Aleksandr Veledinskiy']
0,"['Drama', 'Comedy', 'History', 'Music']",en,0,142.0,1776,['Peter H. Hunt']
0,"['Thriller', 'Romance']",en,0,93.0,Inescapable,['Ruba Nadda']
3950000,"['Action', 'Drama', 'History']",en,8000000,127.0,Hell's Angels,"['James Whale', 'Howard Hughes', 'Edmund Goulding']"
4000000,"['Comedy', 'Drama', 'Romance']",en,0,103.0,Purple Violets,['Edward Burns']
4000000,['Horror'],en,0,93.0,The Veil,['Phil Joanou']
0,['Horror'],en,0,84.0,The Loved Ones,['Sean Byrne']
4000000,['Horror'],en,0,78.0,The Helpers,['Chris Stokes']
4000000,"['Comedy', 'Romance', 'TV Movie']",en,0,0.0,How to Fall in Love,['Mark Griffiths']
0,"['Romance', 'Adventure', 'Drama']",en,0,113.0,The Perfect Wave,['Bruce MacDonald']
3900000,"['Drama', 'History']",en,28350000,120.0,A Man for All Seasons,['Fred Zinnemann']
3800000,['Drama'],en,23689877,121.0,Network,['Sidney Lumet']
4000000,"['Drama', 'Romance', 'War']",en,400176459,238.0,Gone with the Wind,['Victor Fleming']
0,['Drama'],en,0,98.0,Desert Dancer,['Richard Raymond']
3800000,"['War', 'Western']",en,14873,123.0,Major Dundee,['Sam Peckinpah']
3768785,"['Action', 'Comedy', 'Music', 'Romance', 'Western']",en,8000000,107.0,Annie Get Your Gun,['George Sidney']
967686,"['Comedy', 'Crime', 'Drama']",en,4270000,101.0,Four Lions,['Chris Morris']
0,['Drama'],pt,0,115.0,The House of Sand,['Andrucha Waddington']
3500000,"['Drama', 'Action', 'Comedy', 'Crime']",en,44462,101.0,Defendor,['Peter Stebbings']
3700000,"['Music', 'Romance']",en,2956000,102.0,The Pirate,['Vincente Minnelli']
3800000,"['Drama', 'Comedy', 'Romance']",en,0,95.0,The Good Heart,['Dagur Kári']
4000000,"['Comedy', 'Drama']",en,13401952,109.0,The History Boys,['Nicholas Hytner']
3600000,['Drama'],en,44785053,113.0,Midnight Cowboy,['John Schlesinger']
3500000,['Comedy'],en,257850122,91.0,The Full Monty,['Peter Cattaneo']
3500000,['Comedy'],en,83453539,88.0,Airplane!,"['Jerry Zucker', 'Jim Abrahams', 'David Zucker']"
5000000,"['Thriller', 'Adventure', 'Action']",en,0,88.0,Chain of Command,['Kevin Carraway']
3500000,['Comedy'],en,28215918,91.0,Friday,['F. Gary Gray']
3500000,"['Drama', 'Action', 'Crime']",en,27900000,97.0,Menace II Society,"['Albert Hughes', 'Allen Hughes']"
3500000,['Horror'],en,14000000,92.0,Creepshow 2,['Michael Gornick']
3716946,"['Action', 'Comedy', 'Western']",en,5000000,121.0,The Ballad of Cable Hogue,['Sam Peckinpah']
3500000,"['Crime', 'Drama']",en,13007551,134.0,In Cold Blood,['Richard Brooks']
3500000,['Drama'],en,12800000,149.0,The Nun's Story,['Fred Zinnemann']
3500000,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",en,12000000,121.0,Harper,['Jack Smight']
3500000,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,12600000,116.0,Frenzy,['Alfred Hitchcock']
3500000,"['Mystery', 'Horror']",en,40423945,92.0,The Witch,['Robert Eggers']
0,"['Action', 'Comedy']",en,0,93.0,I Got the Hook Up,['Michael Martin']
3500000,"['Comedy', 'Romance']",en,9482579,96.0,She's the One,['Edward Burns']
10000000,['Drama'],en,6451628,105.0,Gods and Monsters,['Bill Condon']
2000000,"['Crime', 'Drama', 'Mystery', 'Romance']",es,33965843,129.0,The Secret in Their Eyes,['Juan José Campanella']
0,"['Horror', 'Thriller']",en,0,94.0,Train,['Gideon Raff']
3600000,"['Horror', 'Comedy', 'Fantasy']",en,5923044,84.0,Evil Dead II,['Sam Raimi']
0,"['Action', 'Comedy']",en,0,81.0,Pootie Tang,['Louis C.K.']
1000000,"['TV Movie', 'Horror']",en,0,86.0,Sharknado,['Anthony C. Ferrante']
0,"['Drama', 'Foreign']",es,0,105.0,The Other Conquest,['Salvador Carrasco']
3500000,"['Fantasy', 'Horror']",nb,4159678,103.0,Troll Hunter,['André Øvredal']
0,"['Comedy', 'Romance']",en,0,104.0,Ira & Abby,['Robert Cary']
3500000,"['Comedy', 'Drama']",en,113783,98.0,Winter Passing,['Adam Rapp']
3500000,['Action'],en,0,91.0,D.E.B.S.,['Angela Robinson']
0,"['Crime', 'Action']",en,0,111.0,The Masked Saint,['Warren P. Sonoda']
3500000,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,0,98.0,The Betrayed,['Amanda Gusack']
0,"['Action', 'Crime', 'Comedy', 'Thriller']",en,0,104.0,Taxman,['Avi Nesher']
0,['Drama'],en,0,200.0,The Secret,['Nick Murphy ']
3500000,"['Horror', 'Thriller', 'Mystery']",en,0,96.0,2:13,['Charles Adelman']
3500000,"['Action', 'Animation']",en,0,78.0,"Batman: The Dark Knight Returns, Part 2",['Jay Oliva']
3500000,['Documentary'],en,0,100.0,Time to Choose,['Charles Ferguson']
3500000,"['Action', 'Adventure', 'Drama', 'Fantasy']",en,0,85.0,In the Name of the King III,['Uwe Boll']
3500000,"['Action', 'Drama', 'Thriller']",en,0,92.0,Wicked Blood,['Mark Young']
0,['Drama'],en,0,86.0,Stranded,"['Daniel Petrie, Jr.']"
3440000,"['Crime', 'Mystery', 'Thriller']",en,0,90.0,Lords of London,['Antonio Simoncini']
3400000,"['Comedy', 'Music']",en,31063038,94.0,High Anxiety,['Mel Brooks']
8000000,"['Documentary', 'Family']",fr,127392239,80.0,March of the Penguins,"['Luc Jacquet', 'Jérôme Maison']"
3500000,"['Thriller', 'Drama']",en,19504039,107.0,Margin Call,['J.C. Chandor']
0,['Drama'],en,0,100.0,August,['Eldar Rapaport']
3000000,"['Comedy', 'Drama']",en,3830137,92.0,Choke,['Clark Gregg']
3300000,['Drama'],en,13092000,105.0,Whiplash,['Damien Chazelle']
3300000,"['Drama', 'Crime']",pt,30641770,130.0,City of God,"['Fernando Meirelles', 'Kátia Lund']"
600000,"['Comedy', 'Drama']",en,4000000,99.0,Human Traffic,['Justin Kerrigan']
3400000,"['Drama', 'Music']",en,0,118.0,To Write Love on Her Arms,['Nathan Frankowski']
0,"['Mystery', 'Drama', 'Crime', 'Thriller']",en,0,85.0,The Dead Girl,['Karen Moncrieff']
3800000,['Drama'],da,16800000,115.0,The Hunt,['Thomas Vinterberg']
0,"['Comedy', 'Family']",en,19294144,94.0,A Christmas Story,['Bob Clark']
0,"['Drama', 'Romance']",en,0,91.0,Bella,['Alejandro Monteverde']
4300000,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']",en,0,98.0,Class of 1984,['Mark L. Lester']
3300000,['Comedy'],en,45000,96.0,The Opposite Sex,"['Jonathan Silverman', 'Jennifer Finnigan']"
2000000,"['Romance', 'Drama']",en,7,92.0,Dreaming of Joseph Lees,['Eric Styles']
0,['Drama'],fr,28814580,128.0,The Class,['Laurent Cantet']
3200000,"['Horror', 'Drama', 'Mystery']",en,33395426,136.0,Rosemary's Baby,['Roman Polanski']
3200000,['Western'],en,8000000,123.0,The Man Who Shot Liberty Valance,['John Ford']
0,"['Drama', 'Romance']",en,2277396,99.0,Adam,['Max Mayer']
0,"['Drama', 'Thriller', 'Crime']",es,0,101.0,Maria Full of Grace,['Joshua Marston']
3200000,"['Drama', 'Romance', 'Comedy']",en,5332926,105.0,Beginners,['Mike Mills']
0,"['Action', 'Comedy', 'Horror']",en,658573,95.0,Feast,['John Gulager']
2700000,['Comedy'],en,141000000,109.0,Animal House,['John Landis']
2500000,"['Adventure', 'Action', 'Thriller']",en,124881062,110.0,Goldfinger,['Guy Hamilton']
2400000,"['Science Fiction', 'Horror']",en,0,110.0,Antiviral,['Brandon Cronenberg']
3180000,"['Drama', 'Family', 'Fantasy']",en,9644124,130.0,It's a Wonderful Life,['Frank Capra']
4000000,"['Drama', 'Crime']",en,16491080,93.0,Trainspotting,['Danny Boyle']
0,['Comedy'],en,0,115.0,The Original Kings of Comedy,['Spike Lee']
3000000,"['Horror', 'Thriller']",en,177512032,91.0,Paranormal Activity 2,['Tod Williams']
0,"['Comedy', 'Romance']",en,0,91.0,Waking Ned,['Kirk Jones']
4000000,['Documentary'],en,35564473,120.0,Bowling for Columbine,['Michael Moore']
0,['Drama'],zh,0,111.0,Coming Home,['Zhang Yimou']
3000000,['Horror'],en,29999213,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,['Jack Sholder']
3000000,"['Drama', 'Romance']",en,20966644,117.0,A Room with a View,['James Ivory']
3000000,"['Science Fiction', 'Horror', 'Thriller']",en,89328627,86.0,The Purge,['James DeMonaco']
3000000,"['Horror', 'Thriller', 'Mystery']",en,77712439,110.0,Sinister,['Scott Derrickson']
3000000,['Comedy'],en,19184015,113.0,Martin Lawrence Live: Runteldat,"['Martin Lawrence', 'David Raynr']"
3000000,"['Drama', 'Romance']",en,17570324,108.0,Cat on a Hot Tin Roof,['Richard Brooks']
3000000,"['Adventure', 'Science Fiction', 'Mystery']",en,18999718,95.0,Beneath the Planet of the Apes,['Ted Post']
3000000,"['Comedy', 'Family', 'Drama']",en,23144499,98.0,Air Bud,['Charles Martin Smith']
16000000,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",ja,68411275,93.0,Pokémon: Spell of the Unknown,"['Michael Haigney', 'Kunihiko Yuyama']"
3000000,"['Horror', 'Mystery', 'Thriller']",en,19472057,86.0,Friday the 13th Part VI: Jason Lives,['Tom McLoughlin']
3000000,"['Drama', 'History', 'War']",en,33300000,161.0,The Bridge on the River Kwai,['David Lean']
3000000,"['Comedy', 'Family', 'Science Fiction']",en,15369573,100.0,Spaced Invaders,['Patrick Read Johnson']
2000000,"['Comedy', 'Crime', 'Thriller']",en,7900000,121.0,Family Plot,['Alfred Hitchcock']
3000000,"['Comedy', 'Drama', 'Romance']",en,25000000,125.0,The Apartment,['Billy Wilder']
3000000,"['Fantasy', 'Horror', 'Thriller']",en,15938065,87.0,Jason Goes to Hell: The Final Friday,['Adam Marcus']
3000000,"['Mystery', 'Thriller']",en,13000000,128.0,Torn Curtain,['Alfred Hitchcock']
3000000,"['Comedy', 'Documentary', 'Music']",en,11718595,100.0,Dave Chappelle's Block Party,['Michel Gondry']
0,"['Romance', 'Thriller', 'Western']",en,229094,84.0,Slow West,['John Maclean']
3000000,"['Drama', 'Music', 'Romance']",en,0,97.0,Krush Groove,['Michael Schultz']
0,"['Action', 'Comedy', 'Crime']",en,0,84.0,Next Day Air,['Benny Boom']
3000000,['Drama'],en,10400000,146.0,Elmer Gantry,['Richard Brooks']
3000000,"['Drama', 'History']",en,10000000,186.0,Judgment at Nuremberg,['Stanley Kramer']
0,"['Comedy', 'Romance']",en,9016377,94.0,Trippin',['David Raynr']
3000000,['Western'],en,9012000,133.0,Red River,"['Howard Hawks', 'Arthur Rosson']"
0,"['Comedy', 'Romance']",en,0,99.0,Phat Girlz,['Nnegest Likké']
3000000,"['Romance', 'Drama']",en,11176469,108.0,Before Midnight,['Richard Linklater']
0,"['Comedy', 'Fantasy', 'Family']",en,0,95.0,Teen Wolf Too,['Christopher Leitch']
3000000,"['Action', 'Horror', 'Science Fiction', 'Thriller']",en,7282851,97.0,Phantasm II,['Don Coscarelli']
3000000,['Drama'],en,6804016,94.0,Woman Thou Art Loosed,['Michael Schultz']
0,"['Comedy', 'Drama']",en,0,86.0,Real Women Have Curves,['Patricia Cardoso']
0,"['Drama', 'Foreign', 'Romance']",en,10422387,115.0,Water,['Deepa Mehta']
3800000,['Comedy'],en,28200000,97.0,East Is East,"[""Damien O'Donnell""]"
